t,H=0.1,H=0.2,H=0.3,H=0.4,H=0.6,H=0.7,H=0.8,H=0.9
8.639999999999999902e-01,1.005018039270887620e+00,1.541464313005888598e-01,-1.592598633044153278e+00,-1.396518370868020886e+00,-1.016587288418026924e+00,-3.091440646336427456e-01,-7.137152083850507867e-02,-2.763073571980719234e-01
8.649999999999999911e-01,1.522370870975943369e+00,5.384638060991192576e-02,-1.634396485670309263e+00,-1.521972786951266032e+00,-1.005215590698664840e+00,-3.248369779084160913e-01,-7.387481753100876014e-02,-2.777538834382354827e-01
8.659999999999999920e-01,1.201512287156403902e+00,-2.965206859992246535e-01,-1.673658033140991375e+00,-1.420429298987517353e+00,-1.025742690439173543e+00,-3.417120969353423243e-01,-7.214729004499655096e-02,-2.785840818619312320e-01
8.669999999999999929e-01,2.204221899868618273e+00,-2.402774562907504241e-01,-1.705886378164657380e+00,-1.455406175718426676e+00,-1.020761610921757434e+00,-3.528764824016764612e-01,-7.128724929722964065e-02,-2.793061044319875008e-01
8.679999999999999938e-01,1.865567103824970374e+00,-7.079220192196307160e-01,-1.930932326381601838e+00,-1.460639744210017854e+00,-1.012887123610617390e+00,-3.583766157599134194e-01,-6.870819550132786779e-02,-2.789368780518177715e-01
8.689999999999999947e-01,1.485905709798334140e+00,-8.164793121426812128e-01,-1.755115988268595384e+00,-1.534851472857825083e+00,-1.030041352207260008e+00,-3.591520394043579700e-01,-6.259425379430258451e-02,-2.787974589463186326e-01
8.699999999999999956e-01,1.371439651340163213e+00,-9.192970905799986436e-01,-1.845676657659719000e+00,-1.509026877577284598e+00,-1.024014797708282520e+00,-3.510224856032506668e-01,-6.261635116317451621e-02,-2.789683071066147435e-01
8.709999999999999964e-01,6.558691185753625641e-01,-7.201238056059189319e-01,-1.701173244035745657e+00,-1.413172574556134986e+00,-1.023665215967505038e+00,-3.511652725408943021e-01,-5.757739551320222721e-02,-2.783289754879204603e-01
8.719999999999999973e-01,1.515831914519970569e+00,-6.013397391168091577e-01,-1.640085844402649373e+00,-1.401948465089433160e+00,-1.011458305355118048e+00,-3.500187414732141011e-01,-6.267817314553435215e-02,-2.777567004265133477e-01
8.729999999999999982e-01,1.076863448330495299e+00,-6.483239606505490915e-01,-1.609004392722306997e+00,-1.352373199708493789e+00,-1.038511348808508927e+00,-3.406979247086857621e-01,-6.739313347354251860e-02,-2.760909260321049441e-01
8.739999999999999991e-01,1.612813113965313239e+00,-2.013353211121735598e-01,-1.618205078218608373e+00,-1.417634919521955306e+00,-1.078633274498193906e+00,-3.483490590440732060e-01,-6.822108567480414387e-02,-2.758570355243187278e-01
8.750000000000000000e-01,1.105915544495690517e+00,-3.621124892490633629e-01,-1.560211526213337141e+00,-1.334080421463710309e+00,-1.093882504622406326e+00,-3.592904115714048996e-01,-7.090636010823020419e-02,-2.761356785979611206e-01
8.760000000000000009e-01,1.363202730369732496e+00,-7.939613525645154990e-01,-1.818382316955664546e+00,-1.334895461926449922e+00,-1.107487311379707684e+00,-3.635524312238978539e-01,-6.710391196136329672e-02,-2.759636627355611105e-01
8.770000000000000018e-01,7.232179030964803745e-01,-7.913613718934899843e-01,-1.860987381656446615e+00,-1.189047795923426909e+00,-1.117957868352929873e+00,-3.659112894339562883e-01,-7.056447670979860975e-02,-2.764732965604673742e-01
8.780000000000000027e-01,7.523610380530423303e-01,-9.515797041139518742e-01,-1.891716501702459086e+00,-1.240700933667967742e+00,-1.128415310237420366e+00,-3.647631955706642781e-01,-7.549547560130366597e-02,-2.759629549018137729e-01
8.790000000000000036e-01,9.092382352076826546e-01,-7.431108161769675036e-01,-1.772473375675125418e+00,-1.185090231503955538e+00,-1.138362022542458440e+00,-3.466698349349262021e-01,-7.798906492942708768e-02,-2.759078615681730962e-01
8.800000000000000044e-01,1.177161161035859216e+00,-1.001068172730593009e+00,-1.454460905646050684e+00,-1.114966531950210671e+00,-1.127523784519367522e+00,-3.371957806466995278e-01,-7.946643695427742238e-02,-2.770629222582561280e-01
8.810000000000000053e-01,5.611736889443614817e-01,-5.212646715594153601e-01,-1.575403209910000379e+00,-1.199985444185181827e+00,-1.127549953307266151e+00,-3.224696216068550503e-01,-7.863002125905746431e-02,-2.786118417508373635e-01
8.820000000000000062e-01,4.629597415492603396e-01,-7.758180717108993374e-01,-1.429554769284023141e+00,-1.187271032590479169e+00,-1.124668240403184472e+00,-3.168051196659866786e-01,-8.066760816496371111e-02,-2.804769344424314914e-01
8.830000000000000071e-01,7.794928738452198136e-01,-6.265384228350052709e-01,-1.400839579568203375e+00,-1.140116381669498358e+00,-1.118906091421170590e+00,-3.243075793339242341e-01,-7.939105733732522430e-02,-2.811461106506078500e-01
8.840000000000000080e-01,7.617073552005637627e-02,-5.226372641702289323e-01,-1.419743601760235396e+00,-1.195059617227238524e+00,-1.116875141012166450e+00,-3.177550382771924253e-01,-7.167255328527109837e-02,-2.813023643042226740e-01
8.850000000000000089e-01,5.168447915331129128e-01,-6.747424632999937666e-01,-1.496846470098332826e+00,-1.231340113645061685e+00,-1.067584697846059694e+00,-3.240120713259661001e-01,-6.391487985876656563e-02,-2.829711383635088451e-01
8.860000000000000098e-01,-7.453011819862609411e-02,-4.920279038197565846e-01,-1.436431721405872164e+00,-1.185619340098846175e+00,-1.082243103112033866e+00,-3.171189842756414468e-01,-6.602944929008267017e-02,-2.837269800119042173e-01
8.870000000000000107e-01,-4.631864126016416727e-01,-7.687995332255712633e-01,-1.655445017068287061e+00,-1.180390269435464434e+00,-1.108269398612353518e+00,-3.269854576010386982e-01,-6.687074964401699961e-02,-2.829669137461101047e-01
8.880000000000000115e-01,2.121358607563394449e-01,-7.404982601385449170e-01,-1.571758558025028174e+00,-1.185728789738165645e+00,-1.118141486864520973e+00,-3.360909620689829791e-01,-7.020403008625716867e-02,-2.823660913038485987e-01
8.890000000000000124e-01,2.240431217586960344e-01,-6.686677139504096923e-01,-1.556742034527988316e+00,-1.132514065855840135e+00,-1.117004878787102751e+00,-3.401884208058981174e-01,-7.198207991398905548e-02,-2.820230267346287012e-01
8.900000000000000133e-01,1.646044736368941497e-01,-5.057244724231209076e-01,-1.556105251306544313e+00,-1.110984113896021253e+00,-1.097947503011905912e+00,-3.400002233642505090e-01,-6.953477508783686978e-02,-2.840775775228284727e-01
8.910000000000000142e-01,5.630339377306559090e-01,-4.857762749264843416e-01,-1.524478847610064802e+00,-1.156248155450112947e+00,-1.076171906875851070e+00,-3.381777719011778705e-01,-6.571776246272086064e-02,-2.838735134130652704e-01
8.920000000000000151e-01,-5.326776184429227179e-03,-3.606895118219829444e-01,-1.394112990118343776e+00,-1.265701540282441862e+00,-1.099341880656772963e+00,-3.377783806411852052e-01,-6.918068594304239982e-02,-2.844300649332072717e-01
8.930000000000000160e-01,9.874931401863833447e-01,-5.622967961834343109e-01,-1.353118723427000125e+00,-1.166802188431375287e+00,-1.115743259977478141e+00,-3.321555262496494465e-01,-7.220106238961078449e-02,-2.853710527524568885e-01
8.940000000000000169e-01,6.472829535489834640e-01,-4.323249154965269070e-01,-1.246051316009732846e+00,-1.276497631957833390e+00,-1.143721100115233646e+00,-3.208323649569154723e-01,-6.928285772739262161e-02,-2.864664389901087627e-01
8.950000000000000178e-01,8.496778914633498214e-01,-4.573505730370003852e-01,-1.284224249933381579e+00,-1.338423445439574921e+00,-1.150882719526108877e+00,-3.303679939574572511e-01,-7.309557363996820045e-02,-2.885154827791259202e-01
8.960000000000000187e-01,1.028093360258935274e+00,-5.416196878934671499e-01,-1.135853204032525987e+00,-1.259748511980090635e+00,-1.176830998618435542e+00,-3.401738193429071355e-01,-7.605092472665536674e-02,-2.922858667358828599e-01
8.970000000000000195e-01,1.310880693457738166e+00,-5.212874702187486609e-01,-1.171311786585262027e+00,-1.330747886881768594e+00,-1.181135599744614906e+00,-3.526018026155449681e-01,-7.595107379472662568e-02,-2.961621812642360463e-01
8.980000000000000204e-01,6.790332653316569766e-01,-3.830179109503223378e-01,-1.411465972140610869e+00,-1.330896013582532955e+00,-1.164649903772400297e+00,-3.520000744371152845e-01,-7.889571617996080088e-02,-2.986480077316097104e-01
8.990000000000000213e-01,3.771913269727881213e-01,-3.889669580826123352e-01,-1.411411825205340920e+00,-1.316088929708546962e+00,-1.165122224034418119e+00,-3.550209786488062735e-01,-8.402612398223299750e-02,-3.015203944619715970e-01
9.000000000000000222e-01,1.579336423447830762e-01,-3.414094678255827353e-01,-1.507718101271326994e+00,-1.276121669381145018e+00,-1.154453464245223104e+00,-3.528959079509781382e-01,-8.793848458421442416e-02,-3.022793151628329622e-01
9.010000000000000231e-01,2.294470732995451678e-01,-4.396678803980575978e-01,-1.451040915982480639e+00,-1.362005197097377218e+00,-1.157353138156379080e+00,-3.491109261161680077e-01,-9.522344722175549170e-02,-3.033922653500217281e-01
9.020000000000000240e-01,3.621666366644935575e-01,-5.557519950600766645e-01,-1.395883725650649332e+00,-1.383281553796433139e+00,-1.133627363878594529e+00,-3.572379395050474526e-01,-9.915554069992579822e-02,-3.047863706193482680e-01
9.030000000000000249e-01,-6.248302603083033535e-02,-3.215426126479299374e-01,-1.430661804488908784e+00,-1.432171408536473400e+00,-1.110368191201550392e+00,-3.618877774017967286e-01,-9.973136011489022734e-02,-3.055618278372527197e-01
9.040000000000000258e-01,2.888554505170824460e-01,-2.229872739544223048e-01,-1.465956601613560117e+00,-1.382842557028702624e+00,-1.088454043818100958e+00,-3.626373917039653061e-01,-1.050554237664634155e-01,-3.076340765876996453e-01
9.050000000000000266e-01,4.628001637936017820e-01,-3.085793703967163459e-01,-1.448282306574679046e+00,-1.299070197039080332e+00,-1.097256212584433621e+00,-3.739012532585788140e-01,-1.081378777405246350e-01,-3.094758524565660029e-01
9.060000000000000275e-01,5.526274497117780182e-01,-2.968220135667977710e-01,-1.370637133262442742e+00,-1.318674137387052525e+00,-1.113062994666699224e+00,-3.804977905488841627e-01,-1.060191680046859153e-01,-3.122130778280872709e-01
9.070000000000000284e-01,1.072280656581732661e+00,-4.341894629253250648e-01,-1.429048222264847956e+00,-1.370461200393770396e+00,-1.130518467548993211e+00,-3.931403682299614011e-01,-1.036469582472542006e-01,-3.125415252185703152e-01
9.080000000000000293e-01,5.571996728494400530e-01,-8.656286250826292772e-01,-1.300733348568290371e+00,-1.356827836374620233e+00,-1.139619522311501543e+00,-3.848018314854634303e-01,-1.045325197045439553e-01,-3.136732892735697997e-01
9.090000000000000302e-01,7.801027054204883182e-01,-5.490998111283709182e-01,-1.342288085224482952e+00,-1.435458338755305263e+00,-1.126560726227043840e+00,-3.897016440197802467e-01,-1.012934019131267599e-01,-3.119451700270682859e-01
9.100000000000000311e-01,1.452126442045736487e+00,-5.666433413236020566e-01,-1.262423941988332965e+00,-1.428769769641687226e+00,-1.132006079351547845e+00,-3.867150928246382291e-01,-9.770072385251349356e-02,-3.125732537711186643e-01
9.110000000000000320e-01,8.118287616334052270e-01,-1.568524379736678798e-01,-1.283472997140003402e+00,-1.277548848304511875e+00,-1.118876323516931670e+00,-3.843415352038025423e-01,-9.896212900300155324e-02,-3.129225794719686093e-01
9.120000000000000329e-01,1.227831490281872551e+00,-1.982356908372237547e-01,-1.101454554539891273e+00,-1.329420967195402037e+00,-1.107911041686701736e+00,-3.829314820895718396e-01,-9.575888057667020226e-02,-3.144775756766921004e-01
9.130000000000000338e-01,7.448477609204714467e-01,-3.560644486318099156e-01,-1.246426417942486875e+00,-1.435325821574864102e+00,-1.090923422347906513e+00,-3.867062748072047085e-01,-9.653107724578384452e-02,-3.168436666306901905e-01
9.140000000000000346e-01,1.206700860317172719e+00,-4.090652158514706538e-01,-1.149370867635439497e+00,-1.390022463398532970e+00,-1.103772543042083942e+00,-3.827553309243942881e-01,-9.591213467642864532e-02,-3.171262075096238364e-01
9.150000000000000355e-01,1.427416409755226878e+00,-6.765289136907417511e-01,-1.173210309933153894e+00,-1.354640530954188682e+00,-1.126803321101284228e+00,-3.740041468489265220e-01,-8.818675741685047531e-02,-3.155591103865660330e-01
9.160000000000000364e-01,7.716009839240348667e-01,-4.319372022295165925e-01,-1.182141895685471455e+00,-1.385455026903444908e+00,-1.124865567761899943e+00,-3.655378918138195710e-01,-8.277183979987449980e-02,-3.130400637652553386e-01
9.170000000000000373e-01,1.596349765073508564e+00,-1.297415732937021726e-01,-1.194639278059199894e+00,-1.451511431379058248e+00,-1.116625924373835455e+00,-3.735294821318508318e-01,-8.194945102510450829e-02,-3.110863743425174577e-01
9.180000000000000382e-01,1.318566490639448308e+00,-2.554796768472012980e-01,-1.308166908873249934e+00,-1.454189290467903461e+00,-1.136865244320111268e+00,-3.856452729338050167e-01,-8.299442053821338983e-02,-3.112938076402109178e-01
9.190000000000000391e-01,1.532029210465201796e+00,-7.689914173982748125e-02,-1.299151651406108776e+00,-1.464601259582986925e+00,-1.146032339688737522e+00,-3.917895027475118974e-01,-8.618707942416345413e-02,-3.103373329283556914e-01
9.200000000000000400e-01,5.269517261692489019e-01,-6.124353641974273899e-01,-1.212446565263060272e+00,-1.393005899658919633e+00,-1.132491864991725938e+00,-3.927028018204836712e-01,-8.724593845576415763e-02,-3.105579683535928948e-01
9.210000000000000409e-01,5.504951374554244437e-01,-8.045035957117075975e-01,-1.227923072304262453e+00,-1.388397739736614955e+00,-1.124137755379740700e+00,-4.109606251862283899e-01,-9.007376048434913296e-02,-3.085437430189181263e-01
9.220000000000000417e-01,6.667256802904145685e-01,-7.139570351891442179e-01,-1.095701048657991672e+00,-1.399486024394911432e+00,-1.121426550407771838e+00,-4.083381711880644804e-01,-9.421545380752499588e-02,-3.071183625817560103e-01
9.230000000000000426e-01,1.243204177232012153e+00,-2.336337910102655457e-01,-1.027477947930478308e+00,-1.359983574273033069e+00,-1.143553994968664167e+00,-4.143293934913659382e-01,-9.678896854443934383e-02,-3.079128746599221200e-01
9.240000000000000435e-01,3.404062646173584561e-01,-1.956900833253277239e-01,-1.097959150341026202e+00,-1.445308974325383300e+00,-1.134568794222392318e+00,-4.239613064796588504e-01,-9.910947397281984206e-02,-3.068188677190598068e-01
9.250000000000000444e-01,1.109852069687015774e+00,-1.558469193983390011e-01,-1.174556860884921283e+00,-1.394528186058656472e+00,-1.149044175534988943e+00,-4.313682758941439488e-01,-9.403422787807501348e-02,-3.066492061019212012e-01
9.260000000000000453e-01,7.926116788517935108e-01,-5.470447371997338992e-01,-1.150211984040912405e+00,-1.511353577136113069e+00,-1.178339506368917267e+00,-4.285432528192913426e-01,-8.844650579993092177e-02,-3.072009575305146845e-01
9.270000000000000462e-01,6.485703004998970567e-01,-9.318984513301247219e-01,-9.381665976743913671e-01,-1.378307626529595264e+00,-1.198672690270452090e+00,-4.179082646354728148e-01,-8.255422284126601173e-02,-3.073595251460577438e-01
9.280000000000000471e-01,-4.690393023151651075e-02,-9.400248606984581423e-01,-9.956545612846150473e-01,-1.319457986604513744e+00,-1.193303550439010596e+00,-4.154986273528393781e-01,-7.722735247936952929e-02,-3.090865623534655993e-01
9.290000000000000480e-01,-1.638649643536743694e-01,-8.739170247113378087e-01,-1.051754699377051461e+00,-1.386263338779480936e+00,-1.206674879658291566e+00,-4.138118640101465795e-01,-7.037326908412545878e-02,-3.107768850429791785e-01
9.300000000000000488e-01,6.934061629364725032e-01,-5.957111409282926928e-01,-1.097324063127737226e+00,-1.443101394042787922e+00,-1.202745849357956809e+00,-4.265120686077557011e-01,-6.697437788134613657e-02,-3.103202067217769589e-01
9.310000000000000497e-01,6.458244343217884875e-01,-3.493518388319395429e-01,-1.004768703848598621e+00,-1.483945280632864794e+00,-1.221861802535772368e+00,-4.128485240440884496e-01,-6.518595777029127791e-02,-3.107661339243953935e-01
9.320000000000000506e-01,1.122485228615998532e+00,-2.628916676754741166e-01,-1.049964872124120818e+00,-1.385604060824723538e+00,-1.219523014368633085e+00,-4.055808808544405508e-01,-6.245331157832960389e-02,-3.105132717722533520e-01
9.330000000000000515e-01,1.507147373858385597e+00,-1.269354550198062981e-01,-8.870657250028282093e-01,-1.372468865791355963e+00,-1.208619792888566691e+00,-4.010163985284361798e-01,-6.296760703858091113e-02,-3.113327780011207468e-01
9.340000000000000524e-01,7.996931822247993482e-01,-4.371581162114991925e-01,-1.089160324788001732e+00,-1.466410576935433197e+00,-1.185917485875840338e+00,-3.981928175607881704e-01,-5.960499251054164616e-02,-3.120445162566432007e-01
9.350000000000000533e-01,7.158853190860025029e-01,-4.566177752226533992e-01,-1.101173598802484221e+00,-1.501431602139088106e+00,-1.154368481670049684e+00,-3.981379782550066304e-01,-5.658261067049524112e-02,-3.127430827500398691e-01
9.360000000000000542e-01,5.903243007105062334e-01,-5.123846520570596308e-01,-1.144676057645338974e+00,-1.467475977258591691e+00,-1.132625327630096379e+00,-3.994588181614724398e-01,-5.503683782963821047e-02,-3.147073496686468852e-01
